t,U,B1,T1,E1,P1,B2,T2,E2,P2,s,theta,F1,F2
142.1,0.5617178539489982,0.9349198563367663,0.10965272829430671,0.03787844881942815,0.35840033829801365,0.8533657334013021,0.17776322551058546,0.06120136921996282,0.4116417039353173,1.5,0.196,0.2389049380686299,0.2214365983348259
142.15,0.5617048809407039,0.9350980992436991,0.10948257265927287,0.03785214142784146,0.3581864760170563,0.8533452291726823,0.17770504530284253,0.061207760417445495,0.41142335856678236,1.5,0.196,0.2389553187518982,0.22145824143027476
142.20000000000002,0.5616929983340846,0.935277088120579,0.10931272211406383,0.03782569800438777,0.35797270305478524,0.8533257442687407,0.17764693467203985,0.06121381406574207,0.4112051640551804,1.5,0.196,0.2390059348305739,0.22148012924119903
142.25,0.5616822077778322,0.9354568259605928,0.10914317290111757,0.03779912061920707,0.3577590188298131,0.8533072827593707,0.17758888654532712,0.061219534130036286,0.41098711950479844,1.5,0.196,0.23905678847297718,0.2215022647155365
142.3,0.5616725107466202,0.9356373158018615,0.10897392131756019,0.037772411326224,0.35754542275720624,0.8532898488084271,0.17753089395477945,0.061224924548917474,0.41076922401224675,1.5,0.196,0.23910788174170305,0.22152465067631913
142.35,0.5616639085444691,0.9358185607231816,0.10880496371454677,0.03774557216305586,0.3573319142487695,0.8532734466678552,0.17747295003615465,0.061229989234004335,0.4105514766668728,1.5,0.196,0.23915921659590944,0.22154728982436286
142.4,0.5616564023080772,0.9360005638398813,0.10863629649660954,0.03771860515092911,0.3571184927133241,0.8532580806719692,0.1774150480276601,0.06123473206958946,0.4103338765511658,1.5,0.196,0.239210794893572,0.22157018474091972
142.45000000000002,0.5616499930101152,0.9361833282997891,0.10846791612101339,0.03769151229460409,0.35690515755697905,0.8532437552318737,0.1773571812687295,0.06123915691230391,0.4101164227411525,1.5,0.196,0.23926261839370627,0.22159333789029123
142.5,0.5616446814624853,0.9363668572793125,0.10829981909711876,0.03766429558230767,0.3566919081833959,0.8532304748300298,0.17729934319880983,0.06124326759080138,0.40989911430678405,1.5,0.196,0.23931468875855808,0.22161675162240393
142.55,0.561640468319544,0.9365511539796252,0.10813200198575164,0.03763695698567365,0.3564787439940471,0.8532182440149608,0.17724152735615786,0.06124706790546129,0.4096819503123142,1.5,0.196,0.23936700755576043,0.22164042817534735
142.6,0.5616373540812888,0.9367362216229614,0.10796446139858085,0.03760949845969058,0.3562656643884682,0.8532070673960961,0.17718372737664737,0.061250561628110343,0.4094649298166691,1.5,0.196,0.23941957626045904,0.2216643696778738
142.65,0.5616353390965085,0.936922063449014,0.1077971939975024,0.03758192194265674,0.35605266876450353,0.8531969496387504,0.17712593699258605,0.06125375250176187,0.4092480518738085,1.5,0.196,0.2394723962574057,0.221688578151861
142.70000000000002,0.5616344235658967,0.9371086827114355,0.10763019649403102,0.037554229356142145,0.3558397565185461,0.8531878954592372,0.177068150031543,0.06125664424037263,0.4090313155330788,1.5,0.196,0.23952546884301962,0.22171305551473708
142.75,0.561634607545129,0.9372960826744415,0.10746346564869862,0.037526422604957234,0.3556269270457711,0.8531799096201125,0.17701036041518636,0.06125924052861634,0.40881471983955775,1.5,0.196,0.2395787952274175,0.22173780358186918
142.8,0.5616358909479038,0.9374842666095109,0.1072969982704598,0.03749850357712804,0.3554141797403638,0.853172996925547,0.1769525621581314,0.061261545021673594,0.40859826383439113,1.5,0.196,0.23963237653641212,0.22176282406891465
142.85,0.5616382735489459,0.9376732377921855,0.1071307912161043,0.037470474143877684,0.3552015139957415,0.8531671622168258,0.17689474936679894,0.06126356134503761,0.4083819465551218,1.5,0.196,0.23968621381347935,0.22178811859413622
142.9,0.5616417549869736,0.9378629994989638,0.1069648413896763,0.03744233615961386,0.35498892920476954,0.853162410367971,0.17683691623828435,0.06126529309433528,0.4081657670360103,1.5,0.196,0.23974030802169521,0.2218136886806803
142.95000000000002,0.5616463347676288,0.9380535550042896,0.10679914574190046,0.03741409146192222,0.35477642475997206,0.8531587462814878,0.17677905705923685,0.06126674383516316,0.4079497243083487,1.5,0.196,0.23979466004564123,0.22183953575881996
143.0,0.5616520122663713,0.9382449075776317,0.10663370126961487,0.03738574187156533,0.3545640000537367,0.8531561748842286,0.17672116620474954,0.061267917102937844,0.4077338174007657,1.5,0.196,0.2398492706932798,0.2218656611681614
143.05,0.5616587867313351,0.9384370604806547,0.10646850501521059,0.037357289192487146,0.35435165447851447,0.8531547011233761,0.17666323813725968,0.06126881640276036,0.40751804533952524,1.5,0.196,0.2399041406977995,0.22189206615981572
143.1,0.5616666572861488,0.9386300169644777,0.10630355406607782,0.037328735211822665,0.3541393874270134,0.8531543299625416,0.17660526740545976,0.06126944520929403,0.40730240714881744,1.5,0.196,0.23995927071943,0.2219187518985352
143.15,0.5616756229327199,0.9388237802670207,0.10613884555405873,0.037300081699912634,0.35392719829238783,0.853155066377976,0.17654724864321902,0.06126980696665556,0.40708690185104207,1.5,0.196,0.24001466134722768,0.2219457194648143
143.20000000000002,0.5616856825539809,0.9390183536104356,0.10597437665490668,0.037271330410323156,0.35371508646842187,0.8531569153548925,0.17648917656851548,0.06126990508831868,0.4068715284670853,1.5,0.196,0.24007031310083146,0.22197296985695691
143.25,0.5616968349166009,0.9392137401986211,0.10581014458775206,0.037242483079869944,0.3535030513497079,0.8531598818838984,0.17643104598237858,0.061269742957030214,0.4066562860165892,1.5,0.196,0.24012622643219014,0.22200050399310875
143.3,0.56170907867366,0.9394099432148195,0.10564614661457436,0.03721354142864712,0.3532910923318201,0.853163970957534,0.17637285176784231,0.061269323924737974,0.40644117351821457,1.5,0.196,0.24018240172725977,0.22202832271325595
