rhoP,theta,s,open_regime,closed_regime,final_regime,B_open,B_closed,P_open,P_closed,U_open,U_closed
0.1,0.10526315789473684,1.5263157894736843,intermediate,closed,bistable,0.46593067122608317,1.0,0.8047313142686715,0.05230270576807495,0.36456739743706773,0.7784724934729425
0.1,0.10526315789473684,1.5947368421052632,intermediate,closed,bistable,0.4872571577319984,1.0,0.7952281701424124,0.05094346158944611,0.3694488165344891,0.7786448527352029
0.1,0.10526315789473684,1.6631578947368422,intermediate,closed,bistable,0.5091351663893223,1.0,0.7853002054745005,0.04997826971034272,0.37473022498080005,0.7787658885047475
0.1,0.10526315789473684,1.731578947368421,intermediate,closed,bistable,0.5357322202837438,1.0,0.7729640121430942,0.049293324865768304,0.3812777476984227,0.7788508829108615
0.1,0.10526315789473684,1.8,closed,closed,closed,1.0,1.0,0.4033304552085717,0.048807449520392995,0.5920269162031977,0.7789105736647086
0.1,0.11789473684210526,0.5,open,open,open,0.15196481095447478,0.16704365466882481,0.9142680458608595,0.8992992596017413,0.32308054737129627,0.3239479769508145
0.1,0.11789473684210526,0.5684210526315789,open,open,open,0.1661116960371747,0.18064490302025152,0.907608486820794,0.893611597844267,0.3234595378540228,0.3253105516302346
0.1,0.11789473684210526,0.6368421052631579,open,open,open,0.18058140000400766,0.19480244276732525,0.9007706169118374,0.8875383512358074,0.324372943507841,0.32684023343770635
0.1,0.11789473684210526,0.7052631578947368,open,intermediate,bistable,0.1954773214438696,0.20948461708007504,0.8937228885301368,0.881091218516786,0.3256557252071321,0.3285471646631339
0.1,0.11789473684210526,0.7736842105263158,intermediate,closed,bistable,0.21076735304800517,1.0,0.8864859884961539,0.24043816852686786,0.32724460729198435,0.7381245642834967
0.1,0.11789473684210526,0.8421052631578947,intermediate,closed,bistable,0.22650492174663006,1.0,0.8790328190017255,0.18133897428609935,0.3290837519503245,0.755099749147261
0.1,0.11789473684210526,0.9105263157894737,intermediate,closed,bistable,0.2426243059621887,1.0,0.8713949319318338,0.14378839163277982,0.3311605761976257,0.7633831558521453
0.1,0.11789473684210526,0.9789473684210527,intermediate,closed,bistable,0.2591881696278419,1.0,0.863533118243883,0.11697841611804238,0.3334643550106606,0.7684225486483313
0.1,0.11789473684210526,1.0473684210526315,intermediate,closed,bistable,0.2761833586143232,1.0,0.8554472503822992,0.09741237507045794,0.3360002768388021,0.7717962499863864
0.1,0.11789473684210526,1.1157894736842104,intermediate,closed,bistable,0.2935600436368284,1.0,0.8471597334472983,0.08329993848204491,0.33876752904989693,0.7739941064655902
0.1,0.11789473684210526,1.1842105263157894,intermediate,closed,bistable,0.31139966815113834,1.0,0.8386144906950165,0.07309205909121416,0.34178721158437303,0.7755347314199568
0.1,0.11789473684210526,1.2526315789473683,intermediate,closed,bistable,0.3296628064494644,1.0,0.8298273637920038,0.06580744248027848,0.34506421911809165,0.7766125121299088
0.1,0.11789473684210526,1.3210526315789475,intermediate,closed,bistable,0.3483562441548841,1.0,0.8207868194983224,0.06051339530439305,0.34861068770143666,0.7773357705618004
0.1,0.11789473684210526,1.3894736842105264,intermediate,closed,bistable,0.3675368840384889,1.0,0.8114487951342356,0.05672378414364552,0.35245519742424497,0.7778444721639705
0.1,0.11789473684210526,1.4578947368421054,intermediate,closed,bistable,0.3871762220020779,1.0,0.80182350686235,0.054020121957629515,0.35660319784147787,0.7782018616904814
0.1,0.11789473684210526,1.5263157894736843,intermediate,closed,bistable,0.4073421481221603,1.0,0.7918583856159293,0.05230282732288951,0.3610911522403412,0.7784686994816166
0.1,0.11789473684210526,1.5947368421052632,intermediate,closed,bistable,0.4280623729018096,1.0,0.7815258566091999,0.05094352100337729,0.3659456938556113,0.7786424375283407
0.1,0.11789473684210526,1.6631578947368422,intermediate,closed,bistable,0.4494212479892067,1.0,0.7707595331259505,0.04997829871521172,0.37121719077541454,0.7787643311776029
0.1,0.11789473684210526,1.731578947368421,intermediate,closed,bistable,0.4715931377825118,1.0,0.75948347405499,0.049293338975719525,0.3769112815713236,0.7788498788292125
0.1,0.11789473684210526,1.8,intermediate,closed,bistable,0.509282970422066,1.0,0.7396112989584456,0.048807456364099965,0.38706819024081607,0.778909926294206
0.1,0.13052631578947368,0.5,open,open,open,0.11781876459093665,0.13389347138173371,0.9132744276886227,0.8956441711035882,0.3231044903703917,0.32230560207508313
0.1,0.13052631578947368,0.5684210526315789,open,open,open,0.13079700250545123,0.14564879102866343,0.9056714856808619,0.8893263828514185,0.32270317812959465,0.32353125924181897
0.1,0.13052631578947368,0.6368421052631579,open,open,open,0.14363905780453412,0.1579732180010032,0.8981114187753688,0.8826616624843173,0.32309846996253855,0.3249105327388872
0.1,0.13052631578947368,0.7052631578947368,open,open,open,0.1568736762338954,0.17093679535264392,0.8903466378729038,0.8755396590702139,0.32399537315934396,0.3264743015784219
0.1,0.13052631578947368,0.7736842105263158,open,open,open,0.17052780029458997,0.18437426307122134,0.8823786499988246,0.8681129974364091,0.3252854246614634,0.32820657637155026
0.1,0.13052631578947368,0.8421052631578947,open,closed,bistable,0.18466208391484001,1.0,0.8741770608285462,0.1882989426149147,0.326876081248293,0.7514717176917771
0.1,0.13052631578947368,0.9105263157894737,open,closed,bistable,0.19929419989508965,1.0,0.8657312447576403,0.14566805107238814,0.32873271067168275,0.7621583323103844
0.1,0.13052631578947368,0.9789473684210527,intermediate,closed,bistable,0.21440489795978496,1.0,0.8570527545622506,0.11741992462248112,0.3308440343722126,0.7679667899876728
0.1,0.13052631578947368,1.0473684210526315,intermediate,closed,bistable,0.22997983876005,1.0,0.8481495151210605,0.09759218112437267,0.33320334351284736,0.7714915396844954
0.1,0.13052631578947368,1.1157894736842104,intermediate,closed,bistable,0.2460507800777495,1.0,0.8389954149097725,0.08330172680199588,0.3358142769210009,0.7738511562035498
0.1,0.13052631578947368,1.1842105263157894,intermediate,closed,bistable,0.2626140881167597,1.0,0.8295889869021756,0.0730975850745188,0.33868518389060015,0.7754865530766748
0.1,0.13052631578947368,1.2526315789473683,intermediate,closed,bistable,0.2796712196010558,1.0,0.8199254739597951,0.06568984888007912,0.34182621399545154,0.7765442889227719
0.1,0.13052631578947368,1.3210526315789475,intermediate,closed,bistable,0.29722846890054727,1.0,0.8099969406502654,0.06051477722827199,0.34524956641135895,0.777316316788241
0.1,0.13052631578947368,1.3894736842105264,intermediate,closed,bistable,0.3153420337490932,1.0,0.7997572079324369,0.05672447511424722,0.3489836420106718,0.7778318913388567
0.1,0.13052631578947368,1.4578947368421054,intermediate,closed,bistable,0.3339847846807191,1.0,0.7892247170893367,0.05402046467687786,0.35303475264924444,0.7781937337246471
0.1,0.13052631578947368,1.5263157894736843,intermediate,closed,bistable,0.3532251993315166,1.0,0.7783442460738358,0.05209567329181212,0.3574396472672258,0.7784475376973993
0.1,0.13052631578947368,1.5947368421052632,intermediate,closed,bistable,0.37314275121736334,1.0,0.7670519430411045,0.050943601046770946,0.36224476988771614,0.7786391852011971
0.1,0.13052631578947368,1.6631578947368422,intermediate,closed,bistable,0.39367513607675764,1.0,0.7553952096575125,0.049978337790227215,0.36744458396985497,0.77876223379129
0.1,0.13052631578947368,1.731578947368421,intermediate,closed,bistable,0.41496433240258823,1.0,0.7432617916552123,0.04929335798424613,0.3731137017690066,0.7788485264240522
0.1,0.13052631578947368,1.8,intermediate,closed,bistable,0.43917682993642926,1.0,0.729386581017444,0.048807465583682326,0.37969309324683675,0.778909054293447
0.1,0.1431578947368421,0.5,open,open,open,0.055751223448871165,0.10681529511323949,0.9256912297815112,0.8921527312563499,0.17221528766196112,0.32089006897744404
0.1,0.1431578947368421,0.5684210526315789,open,open,open,0.06214736108614423,0.11675935686947268,0.9236462477082182,0.8851715803585638,0.1880694922123929,0.3219716169644754
0.1,0.1431578947368421,0.6368421052631579,open,open,open,0.11245089817447969,0.1273013918156471,0.8961975977100082,0.8778310446164443,0.3225068476940491,0.3232009215855979
0.1,0.1431578947368421,0.7052631578947368,open,open,open,0.12416697081478531,0.13846270266817517,0.887562836609211,0.8700662668255424,0.3228296550218514,0.3245976006315242
0.1,0.1431578947368421,0.7736842105263158,open,open,open,0.1362369145591877,0.15020705006703225,0.8787566829377893,0.8618937185279933,0.32369036876372725,0.32617192946783996
0.1,0.1431578947368421,0.8421052631578947,open,open,open,0.14879012741165742,0.16255766097467955,0.8697007849295222,0.8532639337272705,0.3249433068225408,0.3279479027104951
0.1,0.1431578947368421,0.9105263157894737,open,closed,bistable,0.16181296569013412,1.0,0.8604197214897673,0.14907726724829903,0.3265314140871442,0.7600731866387539
0.1,0.1431578947368421,0.9789473684210527,open,closed,bistable,0.17537278224008165,1.0,0.8508643181611811,0.11849182649277756,0.32840110976067444,0.7670581280332598
0.1,0.1431578947368421,1.0473684210526315,open,closed,bistable,0.1894564566664051,1.0,0.8410496485678508,0.09778473797897178,0.3305425842018681,0.7711386521884924
0.1,0.1431578947368421,1.1157894736842104,intermediate,closed,bistable,0.20409608659503578,1.0,0.8309495591672552,0.08330883041705245,0.33295425808523393,0.7736791627370544
0.1,0.1431578947368421,1.1842105263157894,intermediate,closed,bistable,0.21924653414737033,1.0,0.820607089022646,0.0730317212972668,0.33563681208980434,0.7753710640125673
0.1,0.1431578947368421,1.2526315789473683,intermediate,closed,bistable,0.234949589791884,1.0,0.8099868421563068,0.06569366164297728,0.33860122095362694,0.7765024604250216
0.1,0.1431578947368421,1.3210526315789475,intermediate,closed,bistable,0.25125469994828387,1.0,0.7990456083747897,0.06036326977077925,0.3418711286990828,0.7772614321338925
0.1,0.1431578947368421,1.3894736842105264,intermediate,closed,bistable,0.2680872111748843,1.0,0.7878569872051969,0.056725406319630745,0.3454401844381598,0.7778149742629255
0.1,0.1431578947368421,1.4578947368421054,intermediate,closed,bistable,0.2855971503299728,1.0,0.7762858886707334,0.05402092648387981,0.3493654369343874,0.7781827976680658
0.1,0.1431578947368421,1.5263157894736843,intermediate,closed,bistable,0.3037195787707635,1.0,0.7643997641934981,0.05209590087037377,0.3536431339002436,0.7784404741444175
0.1,0.1431578947368421,1.5947368421052632,intermediate,closed,bistable,0.3225303628638032,1.0,0.7521358846133108,0.05094370985322651,0.3583148656996486,0.7786346454611303
0.1,0.1431578947368421,1.6631578947368422,intermediate,closed,bistable,0.3420669793533158,1.0,0.7394692590622122,0.049978390432119955,0.3634121059038078,0.7787594093256721
0.1,0.1431578947368421,1.731578947368421,intermediate,closed,bistable,0.36242594661966615,1.0,0.7263227074163761,0.04929338359213169,0.3689932121227318,0.7788467049731812
0.1,0.1431578947368421,1.8,intermediate,closed,bistable,0.38366766685571124,1.0,0.7126566694585647,0.048807478003990476,0.3751039083815959,0.7789078797671793
0.1,0.15578947368421053,0.5,open,open,open,0.0353866182874597,0.0849178840378917,0.919764380198068,0.8890313954451041,0.12838434533729678,0.3196766596608825
0.1,0.15578947368421053,0.5684210526315789,open,open,open,0.037658855563127695,0.0931583106327517,0.919328729519763,0.8813552526662353,0.1325149922268203,0.3206132526520779
0.1,0.15578947368421053,0.6368421052631579,open,open,open,0.04045762790468607,0.10204121799350023,0.9187537335492603,0.8732340160710457,0.13808224976662076,0.3216979557774506
0.1,0.15578947368421053,0.7052631578947368,open,open,open,0.04387761286471842,0.11149124084801619,0.9178231426810977,0.8647443422804573,0.1452178849828022,0.3229311766474166
0.1,0.15578947368421053,0.7736842105263158,open,open,open,0.04860208925338986,0.121559573098937,0.9163147810926846,0.8557900230635866,0.15627259443096742,0.32433809115803036
0.1,0.15578947368421053,0.8421052631578947,open,open,open,0.11830284746820445,0.1322104995144557,0.8659207312159358,0.8463999915862854,0.3234068429407543,0.3259293486548636
0.1,0.15578947368421053,0.9105263157894737,open,closed,bistable,0.12977510746734222,1.0,0.8556859575769292,0.1563699718634299,0.3246302609589352,0.7560163944195673
0.1,0.15578947368421053,0.9789473684210527,open,closed,bistable,0.14173839734354332,1.0,0.8452101666756733,0.12003152099506528,0.3262040011678034,0.7657796202468816
0.1,0.15578947368421053,1.0473684210526315,open,closed,bistable,0.15430822685484585,1.0,0.8343839626442936,0.09816213602070041,0.328071981140647,0.7705425817805893
0.1,0.15578947368421053,1.1157894736842104,open,closed,bistable,0.16739653609500604,1.0,0.8233163204280631,0.0833166024387039,0.3302367820292293,0.7734021304935269
0.1,0.15578947368421053,1.1842105263157894,open,closed,bistable,0.18108216924323298,1.0,0.8119317039365138,0.07296977523874892,0.3326904819854405,0.7752313673937354
0.1,0.15578947368421053,1.2526315789473683,open,closed,bistable,0.1953671392299374,1.0,0.8002388815526077,0.06557952563599441,0.33544253102631627,0.7764087995736096
0.1,0.15578947368421053,1.3210526315789475,intermediate,closed,bistable,0.2102156559869035,1.0,0.7882909463591588,0.060365865554724896,0.3384939366864343,0.7772250073036077
0.1,0.15578947368421053,1.3894736842105264,intermediate,closed,bistable,0.2257239821090171,1.0,0.7759920220745786,0.056726661432263126,0.34187632983815797,0.7777922406988533
0.1,0.15578947368421053,1.4578947368421054,intermediate,closed,bistable,0.24191218566099199,1.0,0.7633350633745841,0.05402154880702955,0.34561340713970723,0.7781680896264244
0.1,0.15578947368421053,1.5263157894736843,intermediate,closed,bistable,0.2587601520083218,1.0,0.7503610719701693,0.05209620751398838,0.34971359014619907,0.7784309690764479
0.1,0.15578947368421053,1.5947368421052632,intermediate,closed,bistable,0.2763440237633623,1.0,0.7370050316872395,0.050727813724614206,0.35421820322237757,0.7786148195454646
0.1,0.15578947368421053,1.6631578947368422,intermediate,closed,bistable,0.2947028293561267,1.0,0.723247687894462,0.04997846169781288,0.3591590875808729,0.7787555342575293
0.1,0.15578947368421053,1.731578947368421,intermediate,closed,bistable,0.313882492242417,1.0,0.7090657183544987,0.04929341809077884,0.3645720450786623,0.7788442520069824
0.1,0.15578947368421053,1.8,intermediate,closed,bistable,0.3340444806920849,1.0,0.6943176301375021,0.04880749473627313,0.37054801850020347,0.7789062978481235
0.1,0.16842105263157894,0.5,open,open,open,0.026798519345952544,0.06752580324086556,0.9157193893978051,0.8861762539410106,0.11558153377793717,0.31867151130828636
0.1,0.16842105263157894,0.5684210526315789,open,open,open,0.027774182385079817,0.07422640237444213,0.9150784504695336,0.8777903524967657,0.11671031416756138,0.3194697983056829
0.1,0.16842105263157894,0.6368421052631579,open,open,open,0.02887813360321422,0.08152809391106952,0.9144200105829454,0.8689362388945684,0.11814231536184824,0.3204031618979721
0.1,0.16842105263157894,0.7052631578947368,open,open,open,0.030013456682655225,0.08936918217612239,0.9135557751867961,0.8596973367013228,0.11930545420631158,0.32147341667602275
0.1,0.16842105263157894,0.7736842105263158,open,open,open,0.03123265668576361,0.09784878248301586,0.9125796283926535,0.8499128958032439,0.12048250210744442,0.3227124676149825
0.1,0.16842105263157894,0.8421052631578947,open,open,open,0.032678020395776344,0.106913401928607,0.9115978394115577,0.8396550463405227,0.1222693772007332,0.3241267554281863
0.1,0.16842105263157894,0.9105263157894737,open,open,open,0.03424025921819746,0.11660342067798746,0.9104501991738284,0.8288676364008533,0.12408395770102917,0.32574244957879506
0.1,0.16842105263157894,0.9789473684210527,open,closed,bistable,0.03600785302361064,1.0,0.9091600391591994,0.12294661192078714,0.12623318402964018,0.7635992874165518
0.1,0.16842105263157894,1.0473684210526315,open,closed,bistable,0.038273720613911356,1.0,0.9077195553822206,0.09866321739644875,0.1296750730643782,0.7697552475619229
0.1,0.16842105263157894,1.1157894736842104,open,closed,bistable,0.04143151643069699,1.0,0.9058922164156167,0.08333338883180301,0.1354765728164329,0.7730048618398396
0.1,0.16842105263157894,1.1842105263157894,open,closed,bistable,0.14781303488407713,1.0,0.8038990515341831,0.07284239330934167,0.3299076117995801,0.7750103660304642
0.1,0.16842105263157894,1.2526315789473683,open,closed,bistable,0.16061260820081258,1.0,0.791064799376525,0.06546839977085413,0.33239409362046457,0.7762947175636392
0.1,0.16842105263157894,1.3210526315789475,open,closed,bistable,0.17400893903153122,1.0,0.7779546306724777,0.060217052263279364,0.3351980147791807,0.7771484773975554
0.1,0.16842105263157894,1.3894736842105264,open,closed,bistable,0.18805562759077288,1.0,0.7645210012850261,0.05655133980087874,0.33833385396163246,0.7777385540929527
0.1,0.16842105263157894,1.4578947368421054,intermediate,closed,bistable,0.2027700879627818,1.0,0.7507690233535297,0.05402238752083456,0.3418174224481195,0.7781483198658474
0.1,0.16842105263157894,1.5263157894736843,intermediate,closed,bistable,0.21822082199079798,1.0,0.7366371422865537,0.052096620717410516,0.34568397685688035,0.7784181834912056
0.1,0.16842105263157894,1.5947368421052632,intermediate,closed,bistable,0.23444076783567533,1.0,0.7221182641617737,0.05072801628195705,0.3499624878645605,0.7786065588433673
0.1,0.16842105263157894,1.6631578947368422,intermediate,closed,bistable,0.25146980116757844,1.0,0.7072011473363757,0.049756261280476964,0.35468485730410215,0.7787380836019357
0.1,0.16842105263157894,1.731578947368421,intermediate,closed,bistable,0.26940646486785247,1.0,0.6918050113643417,0.04929346456739182,0.3599102872684242,0.7788409489467237
0.1,0.16842105263157894,1.8,intermediate,closed,bistable,0.2882586713390327,1.0,0.6759741167003713,0.048807517277640995,0.3656597024812333,0.7789041673899872
0.1,0.18105263157894735,0.5,open,open,open,0.022539529745994744,0.05378748168226119,0.9146943437306606,0.883784796800008,0.11310129304818303,0.3178388643897762
0.1,0.18105263157894735,0.5684210526315789,open,open,open,0.02309852305592168,0.05920462326256852,0.91371234610456,0.874585325462202,0.11310453051048973,0.31851915104876183
0.1,0.18105263157894735,0.6368421052631579,open,open,open,0.02373394766203901,0.0650478506041363,0.912893044242641,0.86506997180944,0.1136471662967374,0.31930183809142604
0.1,0.18105263157894735,0.7052631578947368,open,open,open,0.024442556572258228,0.07148720288480251,0.9120936765786679,0.8549678639884284,0.11446917734742924,0.32022603279485984
0.1,0.18105263157894735,0.7736842105263158,open,open,open,0.025172765683502542,0.07847279618692536,0.9111250426800513,0.8443717464864297,0.11502468062751016,0.3212956800057725
0.1,0.18105263157894735,0.8421052631578947,open,open,open,0.025989600828371616,0.08604162340711088,0.9101522794528997,0.8332308945928554,0.1158645545632198,0.32253167722412873
0.1,0.18105263157894735,0.9105263157894737,open,open,open,0.026867011906380075,0.09417925183199452,0.909083478221675,0.8215815160706306,0.11671417023807343,0.3239472540502365
0.1,0.18105263157894735,0.9789473684210527,open,closed,bistable,0.027760625057353376,0.9980670458009349,0.9078671474818941,0.13350967561494298,0.11728750350744688,0.7577643794680224
0.1,0.18105263157894735,1.0473684210526315,open,closed,bistable,0.02876349530810506,1.0,0.9066079895132683,0.0996856491596654,0.11815237391128974,0.7684081036947633
0.1,0.18105263157894735,1.1157894736842104,open,closed,bistable,0.02983646842277565,1.0,0.9052437488777527,0.08337222476897778,0.11902578777327637,0.7724601754766686
0.1,0.18105263157894735,1.1842105263157894,open,closed,bistable,0.030983074431333697,1.0,0.9037712621647634,0.07265699023029314,0.11990744461871602,0.7746982339750447
0.1,0.18105263157894735,1.2526315789473683,open,closed,bistable,0.032206981573201766,1.0,0.9021873569325348,0.06536116774465624,0.12079710853565713,0.7761510957808874
0.1,0.18105263157894735,1.3210526315789475,open,closed,bistable,0.033588330759144074,1.0,0.9004793024000256,0.06022193236267623,0.12199268224761176,0.7770806901366687
0.1,0.18105263157894735,1.3894736842105264,open,closed,bistable,0.0350683230119267,1.0,0.8986274837682869,0.05655369801911131,0.12320126961012905,0.7776960284597113
0.1,0.18105263157894735,1.4578947368421054,open,closed,bistable,0.03674291693639679,1.0,0.8965899587910537,0.053829504952774845,0.12472736061190397,0.7781036202926056
0.1,0.18105263157894735,1.5263157894736843,open,closed,bistable,0.03874082549536611,1.0,0.89426243755259,0.05209717755525567,0.12689116296943712,0.7784009940146828
0.1,0.18105263157894735,1.5947368421052632,open,closed,bistable,0.196834514442675,1.0,0.7077493233476113,0.05072828921534671,0.34565625515771836,0.7785954454349799
0.1,0.18105263157894735,1.6631578947368422,intermediate,closed,bistable,0.21241879562185612,1.0,0.6916132653212915,0.04975639451765377,0.3500999973944229,0.7787309045583899
0.1,0.18105263157894735,1.731578947368421,intermediate,closed,bistable,0.228879008433542,1.0,0.6750773486293858,0.0490667496473217,0.3550265456444683,0.7788253153912598
0.1,0.18105263157894735,1.8,intermediate,closed,bistable,0.24627082802670514,1.0,0.6581329030329768,0.04880754764508996,0.36047523894363165,0.7789012984752388
0.1,0.1936842105263158,0.5,open,open,open,0.01963258556486874,0.04312499067185657,0.9146743740451592,0.8817000596891654,0.11308995652833069,0.31717256474374894
0.1,0.1936842105263158,0.5684210526315789,open,open,open,0.020054033748391854,0.047373138142851774,0.9136876851938266,0.8718608870714402,0.11309252976458037,0.31773495364340687
0.1,0.1936842105263158,0.6368421052631579,open,open,open,0.020496049360215814,0.05206927050244496,0.9126650300200626,0.8614901396906821,0.11309525682574835,0.31839959916532967
0.1,0.1936842105263158,0.7052631578947368,open,open,open,0.02095958481776442,0.05724570339495631,0.9116054301837813,0.8505732027639317,0.11309814751756632,0.31918281371825924
0.1,0.1936842105263158,0.7736842105263158,open,open,open,0.021445627999198597,0.06287695745503502,0.9105079176626976,0.8391889191693941,0.11310121226262236,0.3200900042203755
0.1,0.1936842105263158,0.8421052631578947,open,open,open,0.021967242100403878,0.06909344529069504,0.9094471952287532,0.8271352244536543,0.11337337626039264,0.32115665154591466
0.1,0.1936842105263158,0.9105263157894737,open,open,open,0.022536308307483856,0.07580131184975089,0.9083953120994966,0.8146154495553803,0.11391861741880564,0.32237828987219963
0.1,0.1936842105263158,0.9789473684210527,open,open,open,0.02314622447743648,0.08317487967367086,0.9072654394730282,0.8013598856851285,0.1144691179654744,0.3238083202895024
0.1,0.1936842105263158,1.0473684210526315,open,closed,bistable,0.02379904829989646,1.0,0.9060551431548401,0.10215923358719929,0.11502463649698837,0.7659310194566085
0.1,0.1936842105263158,1.1157894736842104,open,closed,bistable,0.024468966947686393,1.0,0.9047271275334158,0.0834642315713755,0.11530644742106506,0.7715653838098846
0.1,0.1936842105263158,1.1842105263157894,open,closed,bistable,0.025209698100444874,1.0,0.90335955523139,0.07248983860738165,0.11586928936099791,0.7743133180761738
0.1,0.1936842105263158,1.2526315789473683,open,closed,bistable,0.025999829133234873,1.0,0.9019045258212874,0.0651437458914816,0.11643669723367042,0.7759319956178351
0.1,0.1936842105263158,1.3210526315789475,open,closed,bistable,0.026841751283378287,1.0,0.9003596248739908,0.05992718044744578,0.117008532408785,0.7769353996443596
0.1,0.1936842105263158,1.3894736842105264,open,closed,bistable,0.02773793839735291,1.0,0.8987224688267181,0.05638098508531201,0.1175846793194405,0.7776164121020707
0.1,0.1936842105263158,1.4578947368421054,open,closed,bistable,0.02869094405329336,1.0,0.8969907184753068,0.05383108043629161,0.11816504339421718,0.7780665938375412
0.1,0.1936842105263158,1.5263157894736843,open,closed,bistable,0.02970339778290704,1.0,0.8951620933522321,0.05209792803133615,0.11874954925897323,0.7783778996591325
0.1,0.1936842105263158,1.5947368421052632,open,closed,bistable,0.03084165582746618,1.0,0.8931859441003882,0.050728657000181976,0.11962997514761754,0.7785805011093401
0.1,0.1936842105263158,1.6631578947368422,open,closed,bistable,0.03198728845848722,1.0,0.8911437424992915,0.04975657403906724,0.12022430107434888,0.7787212450317479
0.1,0.1936842105263158,1.731578947368421,open,closed,bistable,0.0332009555690887,1.0,0.888997958422559,0.04906683698136897,0.12082261074626649,0.7788190763026668
0.1,0.1936842105263158,1.8,open,closed,bistable,0.03456878751357209,1.0,0.8866562282088523,0.0488075888435678,0.12172248516397521,0.7788973393847413
0.1,0.20631578947368423,0.5,open,open,open,0.01745187131452117,0.034875967281561115,0.9146592872291707,0.8800176855746802,0.11308145244967308,0.3166397631781914
0.1,0.20631578947368423,0.5684210526315789,open,open,open,0.01776838652087641,0.03817784774256977,0.9136690321318891,0.8695452029931227,0.11308352025732336,0.3171037582019456
0.1,0.20631578947368423,0.6368421052631579,open,open,open,0.018100618221998255,0.041890320771279306,0.912642307932436,0.858391736788994,0.11308571003940097,0.31766025163531636
0.1,0.20631578947368423,0.7052631578947368,open,open,open,0.018449326620684877,0.04596332074586534,0.9115780787959176,0.8467232789788467,0.11308802958158214,0.3183120851230568
0.1,0.20631578947368423,0.7736842105263158,open,open,open,0.018815304292841256,0.05051576665836416,0.9104753137745013,0.834364528032651,0.11309048717557416,0.31908844521369406
0.1,0.20631578947368423,0.8421052631578947,open,open,open,0.019199376861154895,0.05550157904438422,0.9093329912389422,0.8214654664335371,0.11309309164773725,0.31999102360053394
0.1,0.20631578947368423,0.9105263157894737,open,open,open,0.019602403569417066,0.06097495949826636,0.9081501037532573,0.8079815495831189,0.11309585238829117,0.3210405587916753
0.1,0.20631578947368423,0.9789473684210527,open,open,open,0.020025277736719513,0.06699332765850569,0.9069256634041234,0.7938596098693517,0.1130987793809102,0.3222629742692921
0.1,0.20631578947368423,1.0473684210526315,open,open,open,0.020469947342945213,0.07352647352832012,0.90570799664697,0.77923106312986,0.11337076792993035,0.3236657620520558
0.1,0.20631578947368423,1.1157894736842104,open,closed,bistable,0.020942529395609213,1.0,0.9044278763460627,0.08373199529568728,0.11364430608431055,0.7701490197973755
0.1,0.20631578947368423,1.1842105263157894,open,closed,bistable,0.021444394645503264,1.0,0.9030835871535622,0.07216278078523795,0.11391937263497137,0.7737042538516254
0.1,0.20631578947368423,1.2526315789473683,open,closed,bistable,0.0219769659829528,1.0,0.9016734390998852,0.06482406707333727,0.11419594997524458,0.7756219617458816
0.1,0.20631578947368423,1.3210526315789475,open,closed,bistable,0.02255654108639646,1.0,0.9002027987174254,0.05978755561700548,0.11474919451980137,0.7767800299323516
0.1,0.20631578947368423,1.3894736842105264,open,closed,bistable,0.02315876294193251,1.0,0.8986448919390572,0.056210601661018836,0.11502992449508881,0.7775159685851584
0.1,0.20631578947368423,1.4578947368421054,open,closed,bistable,0.0238191859804799,1.0,0.8969995558715399,0.05364031418650443,0.11559066850340821,0.7779998048331083
0.1,0.20631578947368423,1.5263157894736843,open,closed,bistable,0.024525147739992936,1.0,0.8952572451447228,0.05189278668239707,0.11615608026065903,0.7783311698452213
0.1,0.20631578947368423,1.5947368421052632,open,closed,bistable,0.02524719035650459,1.0,0.8934576823172792,0.050729152640283326,0.11644329297827204,0.778560417770662
0.1,0.20631578947368423,1.6631578947368422,open,closed,bistable,0.02604625396212617,1.0,0.8915274936936921,0.04975681593589483,0.11701565895660399,0.7787082533934987
0.1,0.20631578947368423,1.731578947368421,open,closed,bistable,0.026856411808386736,1.0,0.8895619947166431,0.04906695464967218,0.11730672469666234,0.7788106804698375
0.1,0.20631578947368423,1.8,open,closed,bistable,0.027757275611616703,1.0,0.8874360981703999,0.04857765634243738,0.11788585231514938,0.7788817055649172
0.1,0.2189473684210526,0.5,open,open,open,0.015820288917767614,0.02857000782020248,0.9146479394965639,0.8786380634063203,0.113075089986952,0.3162230099218068
0.1,0.2189473684210526,0.5684210526315789,open,open,open,0.016057300388602244,0.031136201253688333,0.9136549893826865,0.8675358363070241,0.11307677558896344,0.31660888277228694
0.1,0.2189473684210526,0.6368421052631579,open,open,open,0.01630623378380327,0.03402433042327416,0.9126251854818326,0.8556878770878753,0.1130785585370708,0.3170704414162804
0.1,0.2189473684210526,0.7052631578947368,open,open,open,0.01656768436295972,0.037211625918320466,0.9115574468843644,0.8432329260835378,0.11308044498004226,0.31761365037470296
0.1,0.2189473684210526,0.7736842105263158,open,open,open,0.01684227507266262,0.040759444506561854,0.91045069308259,0.8301220971635411,0.11308244147168847,0.3182567672591856
0.1,0.2189473684210526,0.8421052631578947,open,open,open,0.01713065745985449,0.0446995367201429,0.9093038480587119,0.8163691213275207,0.11308455499556652,0.31901335254266644
0.1,0.2189473684210526,0.9105263157894737,open,open,open,0.017433512553816005,0.049082716968998866,0.9081158448073627,0.801953768009955,0.11308679299059438,0.3199018627580513
